code,name,chapter_key,chapter,sex_restriction
C108,LESIÓN DE SITIOS CONTIGUOS DE LA OROFARINGE,II,TUMORES (NEOPLASIAS),
C109,"TUMOR MALIGNO DE LA OROFARINGE, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C110,TUMOR MALIGNO DE LA PARED SUPERIOR DE LA NASOFARINGE,II,TUMORES (NEOPLASIAS),
C111,TUMOR MALIGNO DE LA PARED POSTERIOR DE LA NASOFARINGE,II,TUMORES (NEOPLASIAS),
C112,TUMOR MALIGNO DE LA PARED LATERAL DE LA NASOFARINGE,II,TUMORES (NEOPLASIAS),
C113,TUMOR MALIGNO DE LA PARED ANTERIOR DE LA NASOFARINGE,II,TUMORES (NEOPLASIAS),
C118,LESIÓN DE SITIOS CONTIGUOS DE LA NASOFARINGE,II,TUMORES (NEOPLASIAS),
C119,"TUMOR MALIGNO DE LA NASOFARINGE, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C12X,TUMOR MALIGNO DEL SENO PIRIFORME,II,TUMORES (NEOPLASIAS),
C130,TUMOR MALIGNO DE LA REGIÓN POSTCRICOIDEA,II,TUMORES (NEOPLASIAS),
C131,"TUMOR MALIGNO DEL PLIEGUE ARITENOEPIGLÓTICO, CARA HIPOFARÍNGEA",II,TUMORES (NEOPLASIAS),
C132,TUMOR MALIGNO DE LA PARED POSTERIOR DE LA HIPOFARINGE,II,TUMORES (NEOPLASIAS),
C138,LESIÓN DE SITIOS CONTIGUOS DE LA HIPOFARINGE,II,TUMORES (NEOPLASIAS),
C139,"TUMOR MALIGNO DE LA HIPOFARINGE, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C140,"TUMOR MALIGNO DE LA FARINGE, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C142,TUMOR MALIGNO DEL ANILLO DE WALDEYER,II,TUMORES (NEOPLASIAS),
C148,"LESIÓN DE SITIOS CONTIGUOS DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE",II,TUMORES (NEOPLASIAS),
C150,"TUMOR MALIGNO DEL ESÓFAGO, PORCIÓN CERVICAL",II,TUMORES (NEOPLASIAS),
C151,"TUMOR MALIGNO DEL ESÓFAGO, PORCIÓN TORÁCICA",II,TUMORES (NEOPLASIAS),
C152,"TUMOR MALIGNO DEL ESÓFAGO, PORCIÓN ABDOMINAL",II,TUMORES (NEOPLASIAS),
C153,TUMOR MALIGNO DEL TERCIO SUPERIOR DEL ESÓFAGO,II,TUMORES (NEOPLASIAS),
C154,TUMOR MALIGNO DEL TERCIO MEDIO DEL ESÓFAGO,II,TUMORES (NEOPLASIAS),
C155,TUMOR MALIGNO DEL TERCIO INFERIOR DEL ESÓFAGO,II,TUMORES (NEOPLASIAS),
C158,LESIÓN DE SITIOS CONTIGUOS DEL ESÓFAGO,II,TUMORES (NEOPLASIAS),
C159,"TUMOR MALIGNO DEL ESÓFAGO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C160,TUMOR MALIGNO DEL CARDIAS,II,TUMORES (NEOPLASIAS),
C161,TUMOR MALIGNO DEL FUNDUS GÁSTRICO,II,TUMORES (NEOPLASIAS),
C162,TUMOR MALIGNO DEL CUERPO DEL ESTÓMAGO,II,TUMORES (NEOPLASIAS),
C163,TUMOR MALIGNO DEL ANTRO PILÓRICO,II,TUMORES (NEOPLASIAS),
C164,TUMOR MALIGNO DEL PÍLORO,II,TUMORES (NEOPLASIAS),
C165,"TUMOR MALIGNO DE LA CURVATURA MENOR DEL ESTÓMAGO, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),
C166,"TUMOR MALIGNO DE LA CURVATURA MAYOR DEL ESTÓMAGO, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),
C168,LESIÓN DE SITIOS CONTIGUOS DEL ESTÓMAGO,II,TUMORES (NEOPLASIAS),
C169,"TUMOR MALIGNO DEL ESTÓMAGO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C170,TUMOR MALIGNO DEL DUODENO,II,TUMORES (NEOPLASIAS),
C171,TUMOR MALIGNO DEL YEYUNO,II,TUMORES (NEOPLASIAS),
C172,TUMOR MALIGNO DEL ÍLEON,II,TUMORES (NEOPLASIAS),
C173,TUMOR MALIGNO DEL DIVERTÍCULO DE MECKEL,II,TUMORES (NEOPLASIAS),
C178,LESIÓN DE SITIOS CONTIGUOS DEL INTESTINO DELGADO,II,TUMORES (NEOPLASIAS),
C179,"TUMOR MALIGNO DEL INTESTINO DELGADO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C180,TUMOR MALIGNO DEL CIEGO,II,TUMORES (NEOPLASIAS),
C181,TUMOR MALIGNO DEL APÉNDICE,II,TUMORES (NEOPLASIAS),
C182,TUMOR MALIGNO DEL COLON ASCENDENTE,II,TUMORES (NEOPLASIAS),
C183,TUMOR MALIGNO DEL ÁNGULO HEPÁTICO,II,TUMORES (NEOPLASIAS),
C184,TUMOR MALIGNO DEL COLON TRANSVERSO,II,TUMORES (NEOPLASIAS),
C185,TUMOR MALIGNO DEL ÁNGULO ESPLÉNICO,II,TUMORES (NEOPLASIAS),
C186,TUMOR MALIGNO DEL COLON DESCENDENTE,II,TUMORES (NEOPLASIAS),
C187,TUMOR MALIGNO DEL COLON SIGMOIDE,II,TUMORES (NEOPLASIAS),
C188,LESIÓN DE SITIOS CONTIGUOS DEL COLON,II,TUMORES (NEOPLASIAS),
C189,"TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C19X,TUMOR MALIGNO DE LA UNIÓN RECTOSIGMOIDEA,II,TUMORES (NEOPLASIAS),
C20X,TUMOR MALIGNO DEL RECTO,II,TUMORES (NEOPLASIAS),
C210,"TUMOR MALIGNO DEL ANO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C211,TUMOR MALIGNO DEL CONDUCTO ANAL,II,TUMORES (NEOPLASIAS),
C212,TUMOR MALIGNO DE LA ZONA CLOACOGÉNICA,II,TUMORES (NEOPLASIAS),
C218,"LESIÓN DE SITIOS CONTIGUOS DEL ANO, DEL CONDUCTO ANAL Y DEL RECTO",II,TUMORES (NEOPLASIAS),
C220,CARCINOMA DE CÉLULAS HEPÁTICAS,II,TUMORES (NEOPLASIAS),
C221,CARCINOMA DE VÍAS BILIARES INTRAHEPÁTICAS,II,TUMORES (NEOPLASIAS),
C222,HEPATOBLASTOMA,II,TUMORES (NEOPLASIAS),
C223,ANGIOSARCOMA DEL HÍGADO,II,TUMORES (NEOPLASIAS),
C224,OTROS SARCOMAS DEL HÍGADO,II,TUMORES (NEOPLASIAS),
C227,OTROS CARCINOMAS ESPECIFICADOS DEL HÍGADO,II,TUMORES (NEOPLASIAS),
C229,"TUMOR MALIGNO DEL HÍGADO, NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),
C23X,TUMOR MALIGNO DE LA VESÍCULA BILIAR,II,TUMORES (NEOPLASIAS),
C240,TUMOR MALIGNO DE LAS VÍAS BILIARES EXTRAHEPÁTICAS,II,TUMORES (NEOPLASIAS),
C241,TUMOR MALIGNO DE LA AMPOLLA DE VATER,II,TUMORES (NEOPLASIAS),
C248,LESIÓN DE SITIOS CONTIGUOS DE LAS VÍAS BILIARES,II,TUMORES (NEOPLASIAS),
C249,"TUMOR MALIGNO DE LAS VÍAS BILIARES, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C250,TUMOR MALIGNO DE LA CABEZA DEL PÁNCREAS,II,TUMORES (NEOPLASIAS),
C251,TUMOR MALIGNO DEL CUERPO DEL PÁNCREAS,II,TUMORES (NEOPLASIAS),
C252,TUMOR MALIGNO DE LA COLA DEL PÁNCREAS,II,TUMORES (NEOPLASIAS),
C253,TUMOR MALIGNO DEL CONDUCTO PANCREÁTICO,II,TUMORES (NEOPLASIAS),
C254,TUMOR MALIGNO DEL PÁNCREAS ENDOCRINO,II,TUMORES (NEOPLASIAS),
C257,TUMOR MALIGNO DE OTRAS PARTES ESPECIFICADAS DEL PÁNCREAS,II,TUMORES (NEOPLASIAS),
C258,LESIÓN DE SITIOS CONTIGUOS DEL PÁNCREAS,II,TUMORES (NEOPLASIAS),
C259,"TUMOR MALIGNO DEL PÁNCREAS, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C260,"TUMOR MALIGNO DEL INTESTINO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C261,TUMOR MALIGNO DEL BAZO,II,TUMORES (NEOPLASIAS),
C268,LESIÓN DE SITIOS CONTIGUOS DE LOS ÓRGANOS DIGESTIVOS,II,TUMORES (NEOPLASIAS),
C269,TUMOR MALIGNO DE SITIOS MAL DEFINIDOS DE LOS ÓRGANOS DIGESTIVOS,II,TUMORES (NEOPLASIAS),
C300,TUMOR MALIGNO DE LA FOSA NASAL,II,TUMORES (NEOPLASIAS),
C301,TUMOR MALIGNO DEL OÍDO MEDIO,II,TUMORES (NEOPLASIAS),
C310,TUMOR MALIGNO DEL SENO MAXILAR,II,TUMORES (NEOPLASIAS),
C311,TUMOR MALIGNO DEL SENO ETMOIDAL,II,TUMORES (NEOPLASIAS),
C312,TUMOR MALIGNO DEL SENO FRONTAL,II,TUMORES (NEOPLASIAS),
C313,TUMOR MALIGNO DEL SENO ESFENOIDAL,II,TUMORES (NEOPLASIAS),
C318,LESIÓN DE SITIOS CONTIGUOS DE LOS SENOS PARANASALES,II,TUMORES (NEOPLASIAS),
C319,TUMOR MALIGNO DE SENO PARANASAL NO ESPECIFICADO,II,TUMORES (NEOPLASIAS),
C320,TUMOR MALIGNO DE LA GLOTIS,II,TUMORES (NEOPLASIAS),
C321,TUMOR MALIGNO DE LA REGIÓN SUPRAGLÓTICA,II,TUMORES (NEOPLASIAS),
C322,TUMOR MALIGNO DE LA REGIÓN SUBGLÓTICA,II,TUMORES (NEOPLASIAS),
C323,TUMOR MALIGNO DEL CARTÍLAGO LARÍNGEO,II,TUMORES (NEOPLASIAS),
C328,LESIÓN DE SITIOS CONTIGUOS DE LA LARINGE,II,TUMORES (NEOPLASIAS),
C329,"TUMOR MALIGNO DE LA LARINGE, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C33X,TUMOR MALIGNO DE LA TRÁQUEA,II,TUMORES (NEOPLASIAS),
C340,TUMOR MALIGNO DEL BRONQUIO PRINCIPAL,II,TUMORES (NEOPLASIAS),
C341,"TUMOR MALIGNO DEL LÓBULO SUPERIOR, BRONQUIO O PULMÓN",II,TUMORES (NEOPLASIAS),
C342,"TUMOR MALIGNO DEL LÓBULO MEDIO, BRONQUIO O PULMÓN",II,TUMORES (NEOPLASIAS),
C343,"TUMOR MALIGNO DEL LÓBULO INFERIOR, BRONQUIO O PULMÓN",II,TUMORES (NEOPLASIAS),
C348,LESIÓN DE SITIOS CONTIGUOS DE LOS BRONQUIOS Y DEL PULMÓN,II,TUMORES (NEOPLASIAS),
C349,"TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMÓN, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C37X,TUMOR MALIGNO DEL TIMO,II,TUMORES (NEOPLASIAS),
C380,TUMOR MALIGNO DEL CORAZÓN,II,TUMORES (NEOPLASIAS),
C381,TUMOR MALIGNO DEL MEDIASTINO ANTERIOR,II,TUMORES (NEOPLASIAS),
C382,TUMOR MALIGNO DEL MEDIASTINO POSTERIOR,II,TUMORES (NEOPLASIAS),
C383,"TUMOR MALIGNO DEL MEDIASTINO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C384,TUMOR MALIGNO DE LA PLEURA,II,TUMORES (NEOPLASIAS),
C388,"LESIÓN DE SITOS CONTIGUOS DEL CORAZÓN, DEL MEDIASTINO Y DE LA PLEURA",II,TUMORES (NEOPLASIAS),
C390,"TUMOR MALIGNO DE LA VÍAS RESPIRATORIA SUPERIORES, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C398,LESIÓN DE SITIOS CONTIGUOS DE LOS ÓRGANOS RESPIRATORIOS E INTRATORÁCICOS,II,TUMORES (NEOPLASIAS),
C399,TUMOR MALIGNO DE SITIOS MAL DEFINIDOS DEL SISTEMA RESPIRATORIO,II,TUMORES (NEOPLASIAS),
C400,TUMOR MALIGNO DEL OMÓPLATO Y DE LOS HUESOS LARGOS DEL MIEMBRO SUPERIOR,II,TUMORES (NEOPLASIAS),
C401,TUMOR MALIGNO DE LOS HUESOS CORTOS DEL MIEMBRO SUPERIOR,II,TUMORES (NEOPLASIAS),
C402,TUMOR MALIGNO DE LOS HUESOS LARGOS DEL MIEMBRO INFERIOR,II,TUMORES (NEOPLASIAS),
C403,TUMOR MALIGNO DE LOS HUESOS CORTOS DEL MIEMBRO INFERIOR,II,TUMORES (NEOPLASIAS),
C408,LESIÓN DE SITIOS CONTIGUOS DE LOS HUESOS Y DE LOS CARTÍLAGOS ARTICULARES DE LOS MIEMBROS,II,TUMORES (NEOPLASIAS),
C409,"TUMOR MALIGNO DE LOS HUESOS Y DE LOS CARTÍLAGOS ARTICULARES DE LOS MIEMBROS, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),
C410,TUMOR MALIGNO DE LOS HUESOS DEL CRÁNEO Y DE LA CARA,II,TUMORES (NEOPLASIAS),
C411,TUMOR MALIGNO DEL HUESO DEL MAXILAR INFERIOR,II,TUMORES (NEOPLASIAS),
C412,TUMOR MALIGNO DE LA COLUMNA VERTEBRAL,II,TUMORES (NEOPLASIAS),
C413,"TUMOR MALIGNO DE LA COSTILLA, ESTERNÓN Y CLAVÍCULA",II,TUMORES (NEOPLASIAS),
C414,"TUMOR MALIGNO DE LOS HUESOS DE LA PELVIS, SACRO Y CÓCCIX",II,TUMORES (NEOPLASIAS),
C418,LESIÓN DE SITIOS CONTIGUOS DEL HUESO Y DEL CARTÍLAGO ARTICULAR,II,TUMORES (NEOPLASIAS),
C419,"TUMOR MALIGNO DEL HUESO Y DEL CARTÍLAGO ARTICULAR, NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),
C430,MELANOMA MALIGNO DEL LABIO,II,TUMORES (NEOPLASIAS),
C431,"MELANOMA MALIGNO DEL PÁRPADO, INCLUIDA LA COMISURA PALPEBRAL",II,TUMORES (NEOPLASIAS),
C432,MELANOMA MALIGNO DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO,II,TUMORES (NEOPLASIAS),
C433,MELANOMA MALIGNO DE LAS OTRAS PARTES Y LAS NO ESPECIFICADAS DE LA CARA,II,TUMORES (NEOPLASIAS),
C434,MELANOMA MALIGNO DEL CUERO CABELLUDO Y DEL CUELLO,II,TUMORES (NEOPLASIAS),
C435,MELANOMA MALIGNO DEL TRONCO,II,TUMORES (NEOPLASIAS),
C436,"MELANOMA MALIGNO DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO",II,TUMORES (NEOPLASIAS),
C437,"MELANOMA MALIGNO DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA",II,TUMORES (NEOPLASIAS),
C438,MELANOMA MALIGNO DE SITIOS CONTIGUOS DE LA PIEL,II,TUMORES (NEOPLASIAS),
C439,"MELANOMA MALIGNO DE PIEL, SITIO NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),
C440,TUMOR MALIGNO DE LA PIEL DEL LABIO,II,TUMORES (NEOPLASIAS),
C441,"TUMOR MALIGNO DE LA PIEL DEL PÁRPADO, INCLUIDA LA COMISURA PALPEBRAL",II,TUMORES (NEOPLASIAS),
C442,TUMOR MALIGNO DE LA PIEL DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO,II,TUMORES (NEOPLASIAS),
C443,TUMOR MALIGNO DE LA PIEL DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA,II,TUMORES (NEOPLASIAS),
C444,TUMOR MALIGNO DE LA PIEL DEL CUERO CABELLUDO Y DEL CUELLO,II,TUMORES (NEOPLASIAS),
C445,TUMOR MALIGNO DE LA PIEL DEL TRONCO,II,TUMORES (NEOPLASIAS),
C446,"TUMOR MALIGNO DE LA PIEL DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO",II,TUMORES (NEOPLASIAS),
C447,"TUMOR MALIGNO DE LA PIEL MIEMBRO INFERIOR, INCLUIDA LA CADERA",II,TUMORES (NEOPLASIAS),
C448,LESIÓN DE SITIOS CONTIGUOS DE LA PIEL,II,TUMORES (NEOPLASIAS),
C449,"TUMOR MALIGNO DE LA PIEL, SITIO NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),
C450,MESOTELIOMA DE LA PLEURA,II,TUMORES (NEOPLASIAS),
C451,MESOTELIOMA DEL PERITONEO,II,TUMORES (NEOPLASIAS),
C452,MESOTELIOMA DEL PERICARDIO,II,TUMORES (NEOPLASIAS),
C457,MESOTELIOMA DE OTROS SITIOS ESPECIFICADOS,II,TUMORES (NEOPLASIAS),
C459,"MESOTELIOMA, DE SITIO NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),
C460,SARCOMA DE KAPOSI DE LA PIEL,II,TUMORES (NEOPLASIAS),
C461,SARCOMA DE KAPOSI DEL TEJIDO BLANDO,II,TUMORES (NEOPLASIAS),
C462,SARCOMA DE KAPOSI DEL PALADAR,II,TUMORES (NEOPLASIAS),
C463,SARCOMA DE KAPOSI DE LOS GANGLIOS LINFÁTICOS,II,TUMORES (NEOPLASIAS),
C467,SARCOMA DE KAPOSI DE OTROS SITIOS ESPECIFICADOS,II,TUMORES (NEOPLASIAS),
C468,SARCOMA DE KAPOSI DE MÚLTIPLES ÓRGANOS,II,TUMORES (NEOPLASIAS),
C469,SARCOMA DE KAPOSI DE SITIO NO ESPECIFICADO,II,TUMORES (NEOPLASIAS),
C470,"TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DE LA CABEZA, CARA Y CUELLO",II,TUMORES (NEOPLASIAS),
C471,"TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO",II,TUMORES (NEOPLASIAS),
C472,"TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA",II,TUMORES (NEOPLASIAS),
C473,TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DEL TÓRAX,II,TUMORES (NEOPLASIAS),
C474,TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DEL ABDOMEN,II,TUMORES (NEOPLASIAS),
C475,TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DE LA PELVIS,II,TUMORES (NEOPLASIAS),
C476,"TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS DEL TRONCO, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),
C478,LESIÓN DE SITIOS CONTIGUOS DE LOS NERVIOS PERIFÉRICOS Y DEL SISTEMA NERVIOSO AUTÓNOMO,II,TUMORES (NEOPLASIAS),
C479,"TUMOR MALIGNO DE LOS NERVIOS PERIFÉRICOS Y DEL SISTEMA NERVIOSO AUTÓNOMO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C480,TUMOR MALIGNO DEL RETROPERITONEO,II,TUMORES (NEOPLASIAS),
C481,TUMOR MALIGNO DE PARTE ESPECIFICADA DEL PERITONEO,II,TUMORES (NEOPLASIAS),
C482,"TUMOR MALIGNO DEL PERITONEO, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),
C488,LESIÓN DE SITIOS CONTIGUOS DEL PERITONEO Y DEL RETROPERITONEO,II,TUMORES (NEOPLASIAS),
C490,"TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DE LA CABEZA, CARA Y CUELLO",II,TUMORES (NEOPLASIAS),
C491,"TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO",II,TUMORES (NEOPLASIAS),
C492,"TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA",II,TUMORES (NEOPLASIAS),
C493,TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL TÓRAX,II,TUMORES (NEOPLASIAS),
C494,TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL ABDOMEN,II,TUMORES (NEOPLASIAS),
C495,TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DE LA PELVIS,II,TUMORES (NEOPLASIAS),
C496,"TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL TRONCO, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),
C498,LESIÓN DE SITIOS CONTIGUOS DEL TEJIDO CONJUNTIVO Y DEL TEJIDO BLANDO,II,TUMORES (NEOPLASIAS),
C499,"TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO, DE SITIO NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),
C500,TUMOR MALIGNO DEL PEZÓN Y ARÉOLA MAMARIA,II,TUMORES (NEOPLASIAS),
C501,TUMOR MALIGNO DE LA PORCIÓN CENTRAL DE LA MAMA,II,TUMORES (NEOPLASIAS),
C502,TUMOR MALIGNO DEL CUADRANTE SUPERIOR INTERNO DE LA MAMA,II,TUMORES (NEOPLASIAS),
C503,TUMOR MALIGNO DEL CUADRANTE INFERIOR INTERNO DE LA MAMA,II,TUMORES (NEOPLASIAS),
C504,TUMOR MALIGNO DEL CUADRANTE SUPERIOR EXTERNO DE LA MAMA,II,TUMORES (NEOPLASIAS),
C505,TUMOR MALIGNO DEL CUADRANTE INFERIOR EXTERNO DE LA MAMA,II,TUMORES (NEOPLASIAS),
C506,TUMOR MALIGNO DE LA PROLONGACIÓN AXILAR DE LA MAMA,II,TUMORES (NEOPLASIAS),
C508,LESIÓN DE SITIOS CONTIGUOS DE LA MAMA,II,TUMORES (NEOPLASIAS),
C509,"TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),
C510,TUMOR MALIGNO DEL LABIO MAYOR,II,TUMORES (NEOPLASIAS),M
C511,TUMOR MALIGNO DEL LABIO MENOR,II,TUMORES (NEOPLASIAS),M
C512,TUMOR MALIGNO DEL CLÍTORIS,II,TUMORES (NEOPLASIAS),M
C518,LESIÓN DE SITIOS CONTIGUOS DE LA VULVA,II,TUMORES (NEOPLASIAS),M
C519,"TUMOR MALIGNO DE LA VULVA, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),M
C52X,TUMOR MALIGNO DE LA VAGINA,II,TUMORES (NEOPLASIAS),M
C530,TUMOR MALIGNO DEL ENDOCÉRVIX,II,TUMORES (NEOPLASIAS),M
C531,TUMOR MALIGNO DEL EXOCÉRVIX,II,TUMORES (NEOPLASIAS),M
C538,LESIÓN DE SITIOS CONTIGUOS DEL CUELLO DEL ÚTERO,II,TUMORES (NEOPLASIAS),M
C539,"TUMOR MALIGNO DEL CUELLO DEL ÚTERO, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),M
C540,TUMOR MALIGNO DEL ISTMO UTERINO,II,TUMORES (NEOPLASIAS),M
C541,TUMOR MALIGNO DEL ENDOMETRIO,II,TUMORES (NEOPLASIAS),M
C542,TUMOR MALIGNO DEL MIOMETRIO,II,TUMORES (NEOPLASIAS),M
C543,TUMOR MALIGNO DEL FONDO DEL ÚTERO,II,TUMORES (NEOPLASIAS),M
C548,LESIÓN DE SITIOS CONTIGUOS DEL CUERPO DEL ÚTERO,II,TUMORES (NEOPLASIAS),M
C549,"TUMOR MALIGNO DEL CUERPO DEL ÚTERO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),M
C55X,"TUMOR MALIGNO DEL ÚTERO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),M
C56X,TUMOR MALIGNO DEL OVARIO,II,TUMORES (NEOPLASIAS),M
C570,TUMOR MALIGNO DE LA TROMPA DE FALOPIO,II,TUMORES (NEOPLASIAS),M
C571,TUMOR MALIGNO DEL LIGAMENTO ANCHO,II,TUMORES (NEOPLASIAS),M
C572,TUMOR MALIGNO DEL LIGAMENTO REDONDO,II,TUMORES (NEOPLASIAS),M
C573,TUMOR MALIGNO DEL PARAMETRIO,II,TUMORES (NEOPLASIAS),M
C574,"TUMOR MALIGNO DE LOS ANEXOS UTERINOS, SIN OTRA ESPECIFICACIÓN",II,TUMORES (NEOPLASIAS),M
C577,TUMOR MALIGNO DE OTRAS PARTES ESPECIFICADAS DE LOS ÓRGANOS GENITALES FEMENINOS,II,TUMORES (NEOPLASIAS),M
C578,LESIÓN DE SITIOS CONTIGUOS DE LOS ÓRGANOS GENITALES FEMENINOS,II,TUMORES (NEOPLASIAS),M
C579,"TUMOR MALIGNO DE ÓRGANO GENITAL FEMENINO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),M
C58X,TUMOR MALIGNO DE LA PLACENTA,II,TUMORES (NEOPLASIAS),M
C600,TUMOR MALIGNO DEL PREPUCIO,II,TUMORES (NEOPLASIAS),H
C601,TUMOR MALIGNO DEL GLANDE,II,TUMORES (NEOPLASIAS),H
C602,TUMOR MALIGNO DEL CUERPO DEL PENE,II,TUMORES (NEOPLASIAS),H
C608,LESIÓN DE SITIOS CONTIGUOS DEL PENE,II,TUMORES (NEOPLASIAS),H
C609,"TUMOR MALIGNO DEL PENE, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),H
C61X,TUMOR MALIGNO DE LA PRÓSTATA,II,TUMORES (NEOPLASIAS),H
C620,TUMOR MALIGNO DEL TESTÍCULO NO DESCENDIDO,II,TUMORES (NEOPLASIAS),H
C621,TUMOR MALIGNO DEL TESTÍCULO DESCENDIDO,II,TUMORES (NEOPLASIAS),H
C629,"TUMOR MALIGNO DEL TESTÍCULO, NO ESPECIFICADO",II,TUMORES (NEOPLASIAS),H
C630,TUMOR MALIGNO DEL EPIDÍDIMO,II,TUMORES (NEOPLASIAS),H
C631,TUMOR MALIGNO DEL CORDÓN ESPERMÁTICO,II,TUMORES (NEOPLASIAS),H
C632,TUMOR MALIGNO DEL ESCROTO,II,TUMORES (NEOPLASIAS),H
C637,TUMOR MALIGNO DE OTRAS PARTES ESPECIFICADAS DE LOS ÓRGANOS GENITALES MASCULINOS,II,TUMORES (NEOPLASIAS),H
C638,LESIÓN DE SITIOS CONTIGUOS DE LOS ÓRGANOS GENITALES MASCULINOS,II,TUMORES (NEOPLASIAS),H
C639,"TUMOR MALIGNO DE ÓRGANO GENITAL MASCULINO, PARTE NO ESPECIFICADA",II,TUMORES (NEOPLASIAS),H
C64X,"TUMOR MALIGNO DEL RIÑÓN, EXCEPTO DE LA PELVIS RENAL",II,TUMORES (NEOPLASIAS),
C65X,TUMOR MALIGNO DE LA PELVIS RENAL,II,TUMORES (NEOPLASIAS),
C66X,TUMOR MALIGNO DEL URÉTER,II,TUMORES (NEOPLASIAS),
C670,TUMOR MALIGNO DEL TRÍGONO VESICAL,II,TUMORES (NEOPLASIAS),
C671,TUMOR MALIGNO DE LA CÚPULA VESICAL,II,TUMORES (NEOPLASIAS),
C672,TUMOR MALIGNO DE LA PARED LATERAL DE LA VEJIGA,II,TUMORES (NEOPLASIAS),
C673,TUMOR MALIGNO DE LA PARED ANTERIOR DE LA VEJIGA,II,TUMORES (NEOPLASIAS),
